irricode	irritype	efficiency	irridose	dateirri
MA06REG2	1	1	5.095693	07-11-2005
MA06REG2	1	1	6.395828	10-11-2005
MA06REG3	1	0.95	45	10-05-2005
MA06REG3	1	0.95	30	23-06-2005
MA06REG3	1	0.95	30	24-06-2005
MA06REG3	1	0.95	30	25-06-2005
MA06REG3	1	0.95	30	26-06-2005
MA06REG3	1	0.95	7.724909	01-07-2005
MA06REG3	1	0.95	14.42509	06-07-2005
MA06REG3	1	0.95	14.66156	11-07-2005
MA06REG3	1	0.95	11.71546	15-07-2005
MA06REG3	1	0.95	8.789055	18-07-2005
MA06REG3	1	0.95	11.94208	21-07-2005
MA06REG3	1	0.95	12.50371	25-07-2005
MA06REG3	1	0.95	13.83832	28-07-2005
MA06REG3	1	0.95	11.43957	01-08-2005
MA06REG3	1	0.95	9.912319	04-08-2005
MA06REG3	1	0.95	15.71585	08-08-2005
MA06REG3	1	0.95	9.193035	11-08-2005
MA06REG3	1	0.95	12.87813	15-08-2005
MA06REG3	1	0.95	9.488631	18-08-2005
MA06REG3	1	0.95	8.214091	29-08-2005
MA06REG3	1	0.95	6.788275	01-09-2005
MA06REG3	1	0.95	8.694	05-09-2005
MA06REG3	1	0.95	5.633712	08-09-2005
MA06REG3	1	0.95	7.414243	12-09-2005
MA06REG3	1	0.95	5.731085	15-09-2005
MA06REG3	1	0.95	7.65072	19-09-2005
MA06REG3	1	0.95	5.828458	22-09-2005
MA06REG3	1	0.95	7.469885	26-09-2005
MA06REG3	1	0.95	6.092755	29-09-2005
MA06REG3	1	0.95	8.255822	03-10-2005
MA06REG3	1	0.95	6.089278	06-10-2005
MA06REG3	1	0.95	8.137584	10-10-2005
MA06REG3	1	0.95	3.074198	13-10-2005
MA06REG3	1	0.95	7.101259	17-10-2005
MA06REG3	1	0.95	4.240354	20-10-2005
MA06REG3	1	0.95	2.499235	24-10-2005
MA06REG3	1	0.95	4.493059	27-10-2005
MA06REG3	1	0.95	0.9899568	31-10-2005
MA06REG3	1	0.95	4.080384	03-11-2005
MA06REG3	1	0.95	3.380227	07-11-2005
MA06REG3	1	0.95	4.242672	10-11-2005
MA06REG4	1	1	45	10-05-2005
MA06REG4	1	1	30	23-06-2005
MA06REG4	1	1	30	24-06-2005
MA06REG4	1	1	30	25-06-2005
MA06REG4	1	1	30	26-06-2005
MA06REG4	1	1	5.09844	01-07-2005
MA06REG4	1	1	9.520555	06-07-2005
MA06REG4	1	1	9.676631	11-07-2005
MA06REG4	1	1	7.7322	15-07-2005
MA06REG4	1	1	5.800776	18-07-2005
MA06REG4	1	1	7.881772	21-07-2005
MA06REG4	1	1	12.08574	28-07-2005
MA06REG4	1	1	14.09224	04-08-2005
MA06REG4	1	1	16.43987	11-08-2005
MA06REG4	1	1	14.76206	18-08-2005
MA06REG4	1	1	9.901562	01-09-2005
MA06REG4	1	1	9.45629	08-09-2005
MA06REG4	1	1	8.675917	15-09-2005
MA06REG4	1	1	8.896257	22-09-2005
MA06REG4	1	1	8.951343	29-09-2005
MA06REG4	1	1	9.467766	06-10-2005
MA06REG4	1	1	7.399776	13-10-2005
MA06REG4	1	1	7.485465	20-10-2005
MA06REG4	1	1	4.614914	27-10-2005
MA06REG4	1	1	3.346425	03-11-2005
MA06REG4	1	1	5.031114	10-11-2005
MA06REG5	1	0.95	45	10-05-2005
MA06REG5	1	0.95	30	23-06-2005
MA06REG5	1	0.95	30	24-06-2005
MA06REG5	1	0.95	30	25-06-2005
MA06REG5	1	0.95	30	26-06-2005
MA06REG5	1	0.95	2.954778	01-07-2005
MA06REG5	1	0.95	5.517595	06-07-2005
MA06REG5	1	0.95	5.608047	11-07-2005
MA06REG5	1	0.95	4.481162	15-07-2005
MA06REG5	1	0.95	3.361813	18-07-2005
MA06REG5	1	0.95	4.567845	21-07-2005
MA06REG5	1	0.95	5.163327	28-07-2005
MA06REG5	1	0.95	8.167096	04-08-2005
MA06REG5	1	0.95	9.52765	11-08-2005
MA06REG5	1	0.95	8.555287	18-08-2005
MA06REG5	1	0.95	5.677217	25-08-2005
MA06REG5	1	0.95	5.738405	01-09-2005
MA06REG5	1	0.95	5.48035	08-09-2005
MA06REG5	1	0.95	5.028088	15-09-2005
MA06REG5	1	0.95	5.155786	22-09-2005
MA06REG5	1	0.95	5.18771	29-09-2005
MA06REG5	1	0.95	5.487001	06-10-2005
MA06REG5	1	0.95	1.045227	13-10-2005
MA06REG5	1	0.95	1.44172	20-10-2005
MA06REG5	1	0.95	1.52764	27-10-2005
MA06REG5	1	0.95	1.387331	03-11-2005
MA06REG5	1	0.95	1.442508	10-11-2005
MA06STRESS1	1	0.95	45	10-05-2005
MA06STRESS1	1	0.95	30	23-06-2005
MA06STRESS1	1	0.95	30	24-06-2005
MA06STRESS1	1	0.95	30	25-06-2005
MA06STRESS1	1	0.95	30	26-06-2005
MA06STRESS1	1	0.95	15.44982	01-07-2005
MA06STRESS1	1	0.95	28.85017	06-07-2005
MA06STRESS1	1	0.95	29.32312	11-07-2005
MA06STRESS1	1	0.95	23.43091	15-07-2005
MA06STRESS1	1	0.95	17.57811	18-07-2005
MA06STRESS1	1	0.95	23.88416	21-07-2005
MA06STRESS1	1	0.95	25.00742	25-07-2005
MA06STRESS1	1	0.95	28.67664	28-07-2005
MA06STRESS1	1	0.95	22.87913	01-08-2005
MA06STRESS1	1	0.95	19.82464	04-08-2005
MA06STRESS1	1	0.95	31.43171	08-08-2005
MA06STRESS1	1	0.95	18.38607	11-08-2005
MA06STRESS1	1	0.95	25.75627	15-08-2005
MA06STRESS1	1	0.95	18.97726	18-08-2005
MA06STRESS1	1	0.95	16.42818	29-08-2005
MA06STRESS1	1	0.95	13.57655	01-09-2005
MA06STRESS1	1	0.95	17.388	05-09-2005
MA06STRESS1	1	0.95	11.26742	08-09-2005
MA06STRESS1	1	0.95	14.82849	12-09-2005
MA06STRESS1	1	0.95	11.46217	15-09-2005
MA06STRESS1	1	0.95	15.30144	19-09-2005
MA06STRESS1	1	0.95	11.65692	22-09-2005
MA06STRESS1	1	0.95	14.93977	26-09-2005
MA06STRESS1	1	0.95	12.18551	29-09-2005
MA06STRESS1	1	0.95	16.51164	03-10-2005
MA06STRESS1	1	0.95	12.17856	06-10-2005
MA06STRESS1	1	0.95	16.27517	10-10-2005
MA06STRESS1	1	0.95	6.148397	13-10-2005
MA06STRESS1	1	0.95	14.20252	17-10-2005
MA06STRESS1	1	0.95	8.480707	20-10-2005
MA06STRESS1	1	0.95	4.99847	24-10-2005
MA06STRESS1	1	0.95	8.986118	27-10-2005
MA06STRESS1	1	0.95	1.979914	31-10-2005
MA06STRESS1	1	0.95	8.160768	03-11-2005
MA06STRESS1	1	0.95	6.760454	07-11-2005
MA06STRESS1	1	0.95	8.485344	10-11-2005
MA06STRESS2	1	1	45	10-05-2005
MA06STRESS2	1	1	30	23-06-2005
MA06STRESS2	1	1	30	24-06-2005
MA06STRESS2	1	1	30	25-06-2005
MA06STRESS2	1	1	30	26-06-2005
MA06STRESS2	1	1	5.09844	01-07-2005
MA06STRESS2	1	1	9.520555	06-07-2005
MA06STRESS2	1	1	9.676631	11-07-2005
MA06STRESS2	1	1	7.7322	15-07-2005
MA06STRESS2	1	1	5.800776	18-07-2005
MA06STRESS2	1	1	7.881772	21-07-2005
MA06STRESS2	1	1	12.08574	28-07-2005
MA06STRESS2	1	1	14.09224	04-08-2005
MA06STRESS2	1	1	16.43987	11-08-2005
MA06STRESS2	1	1	14.76206	18-08-2005
MA06STRESS2	1	1	9.901562	01-09-2005
MA06STRESS2	1	1	9.45629	08-09-2005
MA06STRESS2	1	1	8.675917	15-09-2005
MA06STRESS2	1	1	8.896257	22-09-2005
MA06STRESS2	1	1	8.951343	29-09-2005
MA06STRESS2	1	1	9.467766	06-10-2005
MA06STRESS2	1	1	7.399776	13-10-2005
MA06STRESS2	1	1	7.485465	20-10-2005
MA06STRESS2	1	1	4.614914	27-10-2005
MA06STRESS2	1	1	3.346425	03-11-2005
MA06STRESS2	1	1	5.031114	10-11-2005
MA06STRESS3	1	1	45	10-05-2005
MA06STRESS3	1	1	30	23-06-2005
MA06STRESS3	1	1	30	24-06-2005
MA06STRESS3	1	1	30	25-06-2005
MA06STRESS3	1	1	30	26-06-2005
MA06STRESS3	1	1	2.954778	01-07-2005
MA06STRESS3	1	1	5.517595	06-07-2005
MA06STRESS3	1	1	5.608047	11-07-2005
MA06STRESS3	1	1	4.481162	15-07-2005
MA06STRESS3	1	1	3.361813	18-07-2005
MA06STRESS3	1	1	4.567845	21-07-2005
MA06STRESS3	1	1	5.163327	28-07-2005
MA06STRESS3	1	1	8.167096	04-08-2005
MA06STRESS3	1	1	9.52765	11-08-2005
MA06STRESS3	1	1	8.555287	18-08-2005
MA06STRESS3	1	1	5.677217	25-08-2005
MA06STRESS3	1	1	5.738405	01-09-2005
MA06STRESS3	1	1	5.48035	08-09-2005
MA06STRESS3	1	1	5.028088	15-09-2005
MA06STRESS3	1	1	5.155786	22-09-2005
MA06STRESS3	1	1	5.18771	29-09-2005
MA06STRESS3	1	1	5.487001	06-10-2005
MA06STRESS3	1	1	1.045227	13-10-2005
MA06STRESS3	1	1	1.44172	20-10-2005
MA06STRESS3	1	1	1.52764	27-10-2005
MA06STRESS3	1	1	1.387331	03-11-2005
MA06STRESS3	1	1	1.442508	10-11-2005
MA07REG1	1	0.9	40	08-06-2006
MA07REG1	1	0.9	40	15-06-2006
MA07REG1	1	0.9	40	22-06-2006
MA07REG1	1	0.9	6.9384	05-07-2006
MA07REG1	1	0.9	10.1724	10-07-2006
MA07REG1	1	0.9	10.248	13-07-2006
MA07REG1	1	0.9	19.1646	17-07-2006
MA07REG1	1	0.9	13.9986	20-07-2006
MA07REG1	1	0.9	14.5404	24-07-2006
MA07REG1	1	0.9	10.9242	27-07-2006
MA07REG1	1	0.9	14.553	31-07-2006
MA07REG1	1	0.9	10.8108	03-08-2006
MA07REG1	1	0.9	14.4774	07-08-2006
MA07REG1	1	0.9	11.214	10-08-2006
MA07REG1	1	0.9	15.0318	14-08-2006
MA07REG1	1	0.9	15.33315	17-08-2006
MA07REG1	1	0.9	19.5888	21-08-2006
MA07REG1	1	0.9	18.72465	24-08-2006
MA07REG1	1	0.9	21.58065	28-08-2006
MA07REG1	1	0.9	23.18715	31-08-2006
MA07REG1	1	0.9	33.79005	04-09-2006
MA07REG1	1	0.9	27.7746	07-09-2006
MA07REG1	1	0.9	19.3536	11-09-2006
MA07REG1	1	0.9	18.36765	14-09-2006
MA07REG1	1	0.9	20.6346	18-09-2006
MA07REG1	1	0.9	14.637	21-09-2006
MA07REG1	1	0.9	20.1705	25-09-2006
MA07REG1	1	0.9	15.26175	28-09-2006
MA07REG1	1	0.9	20.2419	02-10-2006
MA07REG1	1	0.9	15.6366	05-10-2006
MA07REG1	1	0.9	20.54535	09-10-2006
MA07REG1	1	0.9	15.4938	12-10-2006
MA07REG1	1	0.9	20.7774	16-10-2006
MA07REG1	1	0.9	3.3	21-05-2007
MA07REG1	1	0.9	1.9	28-05-2007
MA07REG1	1	0.9	2.3	04-06-2007
MA07REG1	1	0.9	2.5	11-06-2007
MA07REG1	1	0.9	2.2	18-06-2007
MA07REG2	1	0.95	40	08-06-2006
MA07REG2	1	0.95	40	15-06-2006
MA07REG2	1	0.95	40	22-06-2006
MA07REG2	1	0.95	4.648728	05-07-2006
MA07REG2	1	0.95	6.815508	10-07-2006
MA07REG2	1	0.95	6.86616	13-07-2006
MA07REG2	1	0.95	12.84028	17-07-2006
MA07REG2	1	0.95	9.379062	20-07-2006
MA07REG2	1	0.95	9.742068	24-07-2006
MA07REG2	1	0.95	7.319214	27-07-2006
MA07REG2	1	0.95	9.75051	31-07-2006
MA07REG2	1	0.95	7.243236	03-08-2006
MA07REG2	1	0.95	9.699858	07-08-2006
MA07REG2	1	0.95	7.51338	10-08-2006
MA07REG2	1	0.95	10.07131	14-08-2006
MA07REG2	1	0.95	10.27321	17-08-2006
MA07REG2	1	0.95	13.1245	21-08-2006
MA07REG2	1	0.95	12.54552	24-08-2006
MA07REG2	1	0.95	14.45904	28-08-2006
MA07REG2	1	0.95	15.53539	31-08-2006
MA07REG2	1	0.95	22.63933	04-09-2006
MA07REG2	1	0.95	18.60898	07-09-2006
MA07REG2	1	0.95	12.96691	11-09-2006
MA07REG2	1	0.95	12.30633	14-09-2006
MA07REG2	1	0.95	13.82518	18-09-2006
MA07REG2	1	0.95	9.80679	21-09-2006
MA07REG2	1	0.95	13.51423	25-09-2006
MA07REG2	1	0.95	10.22537	28-09-2006
MA07REG2	1	0.95	13.56207	02-10-2006
MA07REG2	1	0.95	10.47652	05-10-2006
MA07REG2	1	0.95	13.76538	09-10-2006
MA07REG2	1	0.95	10.38085	12-10-2006
MA07REG2	1	0.95	13.92086	16-10-2006
MA07REG2	1	0.95	2.211	21-05-2007
MA07REG2	1	0.95	1.273	28-05-2007
MA07REG2	1	0.95	1.541	04-06-2007
MA07REG2	1	0.95	1.675	11-06-2007
MA07REG2	1	0.95	1.474	18-06-2007
MA07REG3	1	0.95	40	08-06-2006
MA07REG3	1	0.95	40	15-06-2006
MA07REG3	1	0.95	40	22-06-2006
MA07REG3	1	0.95	3.4692	05-07-2006
MA07REG3	1	0.95	5.0862	10-07-2006
MA07REG3	1	0.95	5.124	13-07-2006
MA07REG3	1	0.95	9.5823	17-07-2006
MA07REG3	1	0.95	6.9993	20-07-2006
MA07REG3	1	0.95	7.2702	24-07-2006
MA07REG3	1	0.95	5.4621	27-07-2006
MA07REG3	1	0.95	7.2765	31-07-2006
MA07REG3	1	0.95	5.4054	03-08-2006
MA07REG3	1	0.95	7.2387	07-08-2006
MA07REG3	1	0.95	5.607	10-08-2006
MA07REG3	1	0.95	7.5159	14-08-2006
MA07REG3	1	0.95	7.666575	17-08-2006
MA07REG3	1	0.95	9.7944	21-08-2006
MA07REG3	1	0.95	9.362325	24-08-2006
MA07REG3	1	0.95	10.79033	28-08-2006
MA07REG3	1	0.95	11.59357	31-08-2006
MA07REG3	1	0.95	16.89503	04-09-2006
MA07REG3	1	0.95	13.8873	07-09-2006
MA07REG3	1	0.95	9.6768	11-09-2006
MA07REG3	1	0.95	9.183825	14-09-2006
MA07REG3	1	0.95	10.3173	18-09-2006
MA07REG3	1	0.95	7.3185	21-09-2006
MA07REG3	1	0.95	10.08525	25-09-2006
MA07REG3	1	0.95	7.630875	28-09-2006
MA07REG3	1	0.95	10.12095	02-10-2006
MA07REG3	1	0.95	7.8183	05-10-2006
MA07REG3	1	0.95	10.27267	09-10-2006
MA07REG3	1	0.95	7.7469	12-10-2006
MA07REG3	1	0.95	10.3887	16-10-2006
MA07REG3	1	0.95	1.65	21-05-2007
MA07REG3	1	0.95	0.95	28-05-2007
MA07REG3	1	0.95	1.15	04-06-2007
MA07REG3	1	0.95	1.25	11-06-2007
MA07REG3	1	0.95	1.1	18-06-2007
MA07REG4	1	0.95	40	08-06-2006
MA07REG4	1	0.95	40	15-06-2006
MA07REG4	1	0.95	40	22-06-2006
MA07REG4	1	0.95	2.289672	05-07-2006
MA07REG4	1	0.95	6.738732	13-07-2006
MA07REG4	1	0.95	10.94386	20-07-2006
MA07REG4	1	0.95	8.403318	27-07-2006
MA07REG4	1	0.95	8.370054	03-08-2006
MA07REG4	1	0.95	8.478162	10-08-2006
MA07REG4	1	0.95	10.02043	17-08-2006
MA07REG4	1	0.95	12.64344	24-08-2006
MA07REG4	1	0.95	14.77337	31-08-2006
MA07REG4	1	0.95	20.31633	07-09-2006
MA07REG4	1	0.95	12.44801	14-09-2006
MA07REG4	1	0.95	11.63963	21-09-2006
MA07REG4	1	0.95	11.69264	28-09-2006
MA07REG4	1	0.95	11.8399	05-10-2006
MA07REG4	1	0.95	11.89292	12-10-2006
MA07REG4	1	0.95	1.089	21-05-2007
MA07REG4	1	0.95	0.627	28-05-2007
MA07REG4	1	0.95	0.759	04-06-2007
MA07REG4	1	0.95	0.825	11-06-2007
MA07REG4	1	0.95	0.726	18-06-2007
MA07REG5	1	0.95	40	08-06-2006
MA07REG5	1	0.95	40	15-06-2006
MA07REG5	1	0.95	40	22-06-2006
MA07REG5	1	0.95	1.179528	05-07-2006
MA07REG5	1	0.95	3.471468	13-07-2006
MA07REG5	1	0.95	5.637744	20-07-2006
MA07REG5	1	0.95	4.328982	27-07-2006
MA07REG5	1	0.95	4.311846	03-08-2006
MA07REG5	1	0.95	4.367538	10-08-2006
MA07REG5	1	0.95	5.162042	17-08-2006
MA07REG5	1	0.95	6.513287	24-08-2006
MA07REG5	1	0.95	7.610526	31-08-2006
MA07REG5	1	0.95	10.46599	07-09-2006
MA07REG5	1	0.95	6.412612	14-09-2006
MA07REG5	1	0.95	5.996172	21-09-2006
MA07REG5	1	0.95	6.023482	28-09-2006
MA07REG5	1	0.95	6.099345	05-10-2006
MA07REG5	1	0.95	6.126656	12-10-2006
MA07REG5	1	0.95	0.561	21-05-2007
MA07REG5	1	0.95	0.323	28-05-2007
MA07REG5	1	0.95	0.391	04-06-2007
MA07REG5	1	0.95	0.425	11-06-2007
MA07REG5	1	0.95	0.374	18-06-2007
MA07STRESS1	1	1	40	08-06-2006
MA07STRESS1	1	1	40	15-06-2006
MA07STRESS1	1	1	40	22-06-2006
MA07STRESS1	1	1	6.9384	05-07-2006
MA07STRESS1	1	1	10.1724	10-07-2006
MA07STRESS1	1	1	10.248	13-07-2006
MA07STRESS1	1	1	19.1646	17-07-2006
MA07STRESS1	1	1	13.9986	20-07-2006
MA07STRESS1	1	1	14.5404	24-07-2006
MA07STRESS1	1	1	10.9242	27-07-2006
MA07STRESS1	1	1	14.553	31-07-2006
MA07STRESS1	1	1	10.8108	03-08-2006
MA07STRESS1	1	1	14.4774	07-08-2006
MA07STRESS1	1	1	11.214	10-08-2006
MA07STRESS1	1	1	15.0318	14-08-2006
MA07STRESS1	1	1	15.33315	17-08-2006
MA07STRESS1	1	1	19.5888	21-08-2006
MA07STRESS1	1	1	18.72465	24-08-2006
MA07STRESS1	1	1	21.58065	28-08-2006
MA07STRESS1	1	1	23.18715	31-08-2006
MA07STRESS1	1	1	33.79005	04-09-2006
MA07STRESS1	1	1	27.7746	07-09-2006
MA07STRESS1	1	1	19.3536	11-09-2006
MA07STRESS1	1	1	18.36765	14-09-2006
MA07STRESS1	1	1	20.6346	18-09-2006
MA07STRESS1	1	1	14.637	21-09-2006
MA07STRESS1	1	1	20.1705	25-09-2006
MA07STRESS1	1	1	15.26175	28-09-2006
MA07STRESS1	1	1	20.2419	02-10-2006
MA07STRESS1	1	1	15.6366	05-10-2006
MA07STRESS1	1	1	20.54535	09-10-2006
MA07STRESS1	1	1	15.4938	12-10-2006
MA07STRESS1	1	1	20.7774	16-10-2006
MA07STRESS1	1	1	3.6	28-05-2007
MA07STRESS1	1	1	4.4	04-06-2007
MA07STRESS1	1	1	4.7	11-06-2007
MA07STRESS1	1	1	4.1	18-06-2007
MA07STRESS2	1	1	40	08-06-2006
MA07STRESS2	1	1	40	15-06-2006
MA07STRESS2	1	1	40	22-06-2006
MA07STRESS2	1	1	2.289672	05-07-2006
MA07STRESS2	1	1	6.738732	13-07-2006
MA07STRESS2	1	1	10.94386	20-07-2006
MA07STRESS2	1	1	8.403318	27-07-2006
MA07STRESS2	1	1	8.370054	03-08-2006
MA07STRESS2	1	1	8.478162	10-08-2006
MA07STRESS2	1	1	10.02043	17-08-2006
MA07STRESS2	1	1	12.64344	24-08-2006
MA07STRESS2	1	1	14.77337	31-08-2006
MA07STRESS2	1	1	20.31633	07-09-2006
MA07STRESS2	1	1	12.44801	14-09-2006
MA07STRESS2	1	1	11.63963	21-09-2006
MA07STRESS2	1	1	11.69264	28-09-2006
MA07STRESS2	1	1	11.8399	05-10-2006
MA07STRESS2	1	1	11.89292	12-10-2006
MA07STRESS2	1	1	1.188	28-05-2007
MA07STRESS2	1	1	1.452	04-06-2007
MA07STRESS2	1	1	1.551	11-06-2007
MA07STRESS2	1	1	1.353	18-06-2007
MA07STRESS3	1	1	40	08-06-2006
MA07STRESS3	1	1	40	15-06-2006
MA07STRESS3	1	1	40	22-06-2006
MA07STRESS3	1	1	1.179528	05-07-2006
MA07STRESS3	1	1	3.471468	13-07-2006
MA07STRESS3	1	1	5.637744	20-07-2006
MA07STRESS3	1	1	4.328982	27-07-2006
MA07STRESS3	1	1	4.311846	03-08-2006
MA07STRESS3	1	1	4.367538	10-08-2006
MA07STRESS3	1	1	5.162042	17-08-2006
MA07STRESS3	1	1	6.513287	24-08-2006
MA07STRESS3	1	1	7.610526	31-08-2006
MA07STRESS3	1	1	10.46599	07-09-2006
MA07STRESS3	1	1	6.412612	14-09-2006
MA07STRESS3	1	1	5.996172	21-09-2006
MA07STRESS3	1	1	6.023482	28-09-2006
MA07STRESS3	1	1	6.099345	05-10-2006
MA07STRESS3	1	1	6.126656	12-10-2006
MA07STRESS3	1	1	0.6	28-05-2007
MA07STRESS3	1	1	0.7	04-06-2007
MA07STRESS3	1	1	0.8	11-06-2007
MA07STRESS3	1	1	0.7	18-06-2007
MACT03R1C104	1	0.95	21.592	23-05-2003
MACT03R1C104	1	0.95	29.868	02-06-2003
MACT03R1C104	1	0.95	35.944	12-06-2003
MACT03R1C104	1	0.95	31.35	22-06-2003
MACT03R1C104	1	0.95	41.956	02-07-2003
MACT03R1C104	1	0.95	48.382	12-07-2003
MACT03R1C104	1	0.95	45.101	22-07-2003
MACT03R1C104	1	0.95	77.01	01-08-2003
MACT03R1C104	1	0.95	63.529	11-08-2003
MACT03R1C104	1	0.95	52.904	21-08-2003
MACT03R1C104	1	0.95	43.86	31-08-2003
MACT03R1C104	1	0.95	46.546	10-09-2003
MACT03R1C104	1	0.95	58.65	20-09-2003
MACT03R1C104	1	0.95	49.156	30-09-2003
MACT03R1C204	1	0.85	27.97	05-07-2003
MACT03R1C204	1	0.85	22.77	12-07-2003
MACT03R1C204	1	0.85	21.22	22-07-2003
MACT03R1C204	1	0.85	36.24	01-08-2003
MACT03R1C204	1	0.85	29.9	11-08-2003
MACT03R1C204	1	0.85	24.9	21-08-2003
MACT03R1C204	1	0.85	20.64	31-08-2003
MACT03R1C204	1	0.85	21.9	10-09-2003
MACT03R1C204	1	0.85	41.4	20-09-2003
MACT03R1C204	1	0.85	34.7	30-09-2003
MACT03R1C204	1	0.85	31.62	10-06-2004
MACT03R1C204	1	0.85	37.51	20-06-2004
MACT03R1C204	1	0.85	47.27	30-06-2004
MACT03R2C104	1	0.85	12.9552	23-05-2003
MACT03R2C104	1	0.85	17.9208	02-06-2003
MACT03R2C104	1	0.85	21.5664	12-06-2003
MACT03R2C104	1	0.85	18.81	22-06-2003
MACT03R2C104	1	0.85	25.1736	02-07-2003
MACT03R2C104	1	0.85	29.0292	12-07-2003
MACT03R2C104	1	0.85	27.0606	22-07-2003
MACT03R2C104	1	0.85	46.206	01-08-2003
MACT03R2C104	1	0.85	38.1174	11-08-2003
MACT03R2C104	1	0.85	31.7424	21-08-2003
MACT03R2C104	1	0.85	26.316	31-08-2003
MACT03R2C104	1	0.85	27.9276	10-09-2003
MACT03R2C104	1	0.85	35.19	20-09-2003
MACT03R2C104	1	0.85	29.4936	30-09-2003
MACT03R2C204	1	0.85	16.782	05-07-2003
MACT03R2C204	1	0.85	13.662	12-07-2003
MACT03R2C204	1	0.85	12.732	22-07-2003
MACT03R2C204	1	0.85	21.744	01-08-2003
MACT03R2C204	1	0.85	17.94	11-08-2003
MACT03R2C204	1	0.85	14.94	21-08-2003
MACT03R2C204	1	0.85	12.384	31-08-2003
MACT03R2C204	1	0.85	13.14	10-09-2003
MACT03R2C204	1	0.85	24.84	20-09-2003
MACT03R2C204	1	0.85	20.82	30-09-2003
MACT03R2C204	1	0.85	18.97	10-06-2004
MACT03R2C204	1	0.85	22.51	20-06-2004
MACT03R2C204	1	0.85	28.36	30-06-2004
P02-1	1	0.95	2	17-08-1994
P02-1	1	0.95	1.1	20-08-1994
P02-1	1	0.95	2.4	09-09-1994
P02-1	1	0.95	0.9	14-09-1994
P02-1	1	0.95	3.1	30-09-1994
P02-1	1	0.95	4.2	07-10-1994
P02-1	1	0.95	2.4	31-10-1994
P02-1	1	0.95	4.7	10-11-1994
P02-1	1	0.95	2.4	18-11-1994
P02-1	1	0.95	2.7	27-11-1994
P02-1	1	0.95	9.2	01-12-1994
P02-1	1	0.95	6.1	05-12-1994
P02-1	1	0.95	8.7	15-12-1994
P02-1	1	0.95	10.8	30-12-1994
P02-1	1	0.95	8.7	25-01-1995
P02-1	1	0.95	2.6	28-01-1995
P02-1	1	0.95	5.3	01-02-1995
P02-1	1	0.95	5.3	03-02-1995
P02-1	1	0.95	4.4	05-02-1995
P02-1	1	0.95	2.3	08-02-1995
P02-1	1	0.95	2.7	11-02-1995
P02-1	1	0.95	5.3	06-04-1995
P02-1	1	0.95	7	23-04-1995
P02-1	1	0.95	3.2	25-04-1995
P02-1	1	0.95	9.9	28-04-1995
P02-1	1	0.95	8.7	30-04-1995
P02-1	1	0.95	11.6	02-05-1995
P02-1	1	0.95	11.6	05-05-1995
P02-1	1	0.95	11.6	08-05-1995
P02-1	1	0.95	11.6	12-05-1995
P02-1	1	0.95	11.6	15-05-1995
P02-1	1	0.95	11.6	17-05-1995
P02-1	1	0.95	11.6	19-05-1995
P02-1	1	0.95	17.4	22-05-1995
P02-1	1	0.95	3.8	26-05-1995
P02-1	1	0.95	12.2	29-05-1995
P02-1	1	0.95	4.7	30-05-1995
P02-1	1	0.95	24.7	01-06-1995
P02-1	1	0.95	4.4	08-06-1995
P02-1	1	0.95	5.8	10-06-1995
P02-1	1	0.95	6.4	12-06-1995
P02-1	1	0.95	5.8	14-06-1995
P02-1	1	0.95	5.8	16-06-1995
P02-1	1	0.95	6.4	18-06-1995
P02-1	1	0.95	6.4	21-06-1995
P02-1	1	0.95	6.4	24-06-1995
P02-1	1	0.95	6.4	27-06-1995
P02-1	1	0.95	8.2	30-06-1995
P02-1	1	0.95	7	03-07-1995
P02-1	1	0.95	7	06-07-1995
P02-1	1	0.95	7	09-07-1995
P02-1	1	0.95	7	12-07-1995
P02-1	1	0.95	7	15-07-1995
P02-1	1	0.95	7	17-07-1995
P02-1	1	0.95	14.5	22-07-1995
P02-1	1	0.95	14.5	27-07-1995
P02-1	1	0.95	14.5	01-08-1995
P02-1	1	0.95	14.5	06-08-1995
P02-1	1	0.95	14.5	11-08-1995
P02-1	1	0.95	14.5	16-08-1995
P02-1	1	0.95	14.5	31-08-1995
P02-1	1	0.95	14.5	04-09-1995
P02-1	1	0.95	5.8	13-09-1995
P02-1	1	0.95	5.3	16-09-1995
P02-1	1	0.95	5.3	19-09-1995
P02-1	1	0.95	5.3	22-09-1995
P02-1	1	0.95	5.3	25-09-1995
P02-1	1	0.95	5.8	28-09-1995
P02-1	1	0.95	5.8	30-09-1995
P02-1	1	0.95	6.4	02-10-1995
P02-1	1	0.95	7.6	05-10-1995
P02-1	1	0.95	5.8	07-10-1995
P02-1	1	0.95	5.8	09-10-1995
P02-1	1	0.95	6.4	11-10-1995
P02-1	1	0.95	8.2	14-10-1995
P02-1	1	0.95	8.2	17-10-1995
P02-1	1	0.95	9.3	20-10-1995
P02-1	1	0.95	9.3	23-10-1995
P02-1	1	0.95	9.3	26-10-1995
P02-1	1	0.95	9.3	29-10-1995
P02-1	1	0.95	9.3	02-11-1995
P02-1	1	0.95	9.3	05-11-1995
P02-1	1	0.95	9.9	08-11-1995
P02-1	1	0.95	8.7	11-11-1995
P02-1	1	0.95	8.7	14-11-1995
P02-1	1	0.95	9.9	17-11-1995
P02-1	1	0.95	8.7	19-11-1995
P02-1	1	0.95	9.9	21-11-1995
P02-1	1	0.95	8.7	23-11-1995
P02-1	1	0.95	8.7	25-11-1995
