obsplantdate;obsplantlib;obsplantval;varcyclecode
09/12/2015;mfa;87.8;SYP2-1-1-AAA-R109906
04/02/2016;mfa;88.178;SYP2-1-1-AAA-R109906
22/03/2016;mfa;136;SYP2-1-1-AAA-R109906
23/03/2016;mfa;147.024;SYP2-1-1-AAA-R109906
15/06/2015;msa;0.485625755;SYP2-1-1-AAA-R109906
17/08/2015;msa;2.332084745;SYP2-1-1-AAA-R109906
13/10/2015;msa;1.558707974;SYP2-1-1-AAA-R109906
09/12/2015;msa;17.174;SYP2-1-1-AAA-R109906
04/02/2016;msa;21.202;SYP2-1-1-AAA-R109906
22/03/2016;msa;33.285;SYP2-1-1-AAA-R109906
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R109906
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R109906
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R109906
15/06/2015;nbtv;8.444444444;SYP2-1-1-AAA-R109906
17/08/2015;nbtv;20.88888889;SYP2-1-1-AAA-R109906
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R109906
09/12/2015;nbtv;19.111;SYP2-1-1-AAA-R109906
04/02/2016;nbtv;12.889;SYP2-1-1-AAA-R109906
22/03/2016;nbtv;14.889;SYP2-1-1-AAA-R109906
09/12/2015;pcihaer;1401.878;SYP2-1-1-AAA-R109906
04/02/2016;pcihaer;2307.701;SYP2-1-1-AAA-R109906
22/03/2016;pcihaer;2393.948;SYP2-1-1-AAA-R109906
09/12/2015;purjaer;20.855;SYP2-1-1-AAA-R109906
04/02/2016;purjaer;6.679;SYP2-1-1-AAA-R109906
22/03/2016;purjaer;29.213;SYP2-1-1-AAA-R109906
09/12/2015;sucraer;0.836;SYP2-1-1-AAA-R109906
04/02/2016;sucraer;0.315;SYP2-1-1-AAA-R109906
22/03/2016;sucraer;1.251;SYP2-1-1-AAA-R109906
09/12/2015;brixaer;3.203;SYP2-1-1-AAA-R109907
04/02/2016;brixaer;5.975;SYP2-1-1-AAA-R109907
22/03/2016;brixaer;4.087;SYP2-1-1-AAA-R109907
09/12/2015;brixjaer;3.9;SYP2-1-1-AAA-R109907
04/02/2016;brixjaer;7.78;SYP2-1-1-AAA-R109907
22/03/2016;brixjaer;5.34;SYP2-1-1-AAA-R109907
09/12/2015;fibraer;14.294;SYP2-1-1-AAA-R109907
04/02/2016;fibraer;18.564;SYP2-1-1-AAA-R109907
22/03/2016;fibraer;18.779;SYP2-1-1-AAA-R109907
15/06/2015;htvdx;17;SYP2-1-1-AAA-R109907
17/08/2015;htvdx;46;SYP2-1-1-AAA-R109907
13/10/2015;htvdx;72;SYP2-1-1-AAA-R109907
15/06/2015;humaer;80.7147899;SYP2-1-1-AAA-R109907
17/08/2015;humaer;80.78115705;SYP2-1-1-AAA-R109907
13/10/2015;humaer;80.88677377;SYP2-1-1-AAA-R109907
09/12/2015;humaer;83.119;SYP2-1-1-AAA-R109907
04/02/2016;humaer;76.388;SYP2-1-1-AAA-R109907
22/03/2016;humaer;77.659;SYP2-1-1-AAA-R109907
15/06/2015;mfa;2.134425382;SYP2-1-1-AAA-R109907
17/08/2015;mfa;36.16527632;SYP2-1-1-AAA-R109907
13/10/2015;mfa;10.38671471;SYP2-1-1-AAA-R109907
09/12/2015;mfa;85.578;SYP2-1-1-AAA-R109907
04/02/2016;mfa;127.667;SYP2-1-1-AAA-R109907
22/03/2016;mfa;187.067;SYP2-1-1-AAA-R109907
23/03/2016;mfa;147.381;SYP2-1-1-AAA-R109907
15/06/2015;msa;0.411628419;SYP2-1-1-AAA-R109907
17/08/2015;msa;6.95054766;SYP2-1-1-AAA-R109907
13/10/2015;msa;1.985236279;SYP2-1-1-AAA-R109907
09/12/2015;msa;14.446;SYP2-1-1-AAA-R109907
04/02/2016;msa;30.145;SYP2-1-1-AAA-R109907
22/03/2016;msa;41.792;SYP2-1-1-AAA-R109907
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R109907
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R109907
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R109907
15/06/2015;nbtv;6.222222222;SYP2-1-1-AAA-R109907
17/08/2015;nbtv;51.77777778;SYP2-1-1-AAA-R109907
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R109907
09/12/2015;nbtv;23.556;SYP2-1-1-AAA-R109907
04/02/2016;nbtv;21.333;SYP2-1-1-AAA-R109907
22/03/2016;nbtv;8.667;SYP2-1-1-AAA-R109907
09/12/2015;pcihaer;871.883;SYP2-1-1-AAA-R109907
04/02/2016;pcihaer;2194.527;SYP2-1-1-AAA-R109907
22/03/2016;pcihaer;1966.983;SYP2-1-1-AAA-R109907
09/12/2015;purjaer;-0.253;SYP2-1-1-AAA-R109907
04/02/2016;purjaer;37.472;SYP2-1-1-AAA-R109907
22/03/2016;purjaer;14.699;SYP2-1-1-AAA-R109907
09/12/2015;sucraer;-0.008;SYP2-1-1-AAA-R109907
04/02/2016;sucraer;2.239;SYP2-1-1-AAA-R109907
22/03/2016;sucraer;0.601;SYP2-1-1-AAA-R109907
09/12/2015;brixaer;3.176;SYP2-1-1-AAA-R109908
04/02/2016;brixaer;4.745;SYP2-1-1-AAA-R109908
22/03/2016;brixaer;4.198;SYP2-1-1-AAA-R109908
09/12/2015;brixjaer;3.89;SYP2-1-1-AAA-R109908
04/02/2016;brixjaer;6.29;SYP2-1-1-AAA-R109908
22/03/2016;brixjaer;5.5;SYP2-1-1-AAA-R109908
09/12/2015;fibraer;14.691;SYP2-1-1-AAA-R109908
04/02/2016;fibraer;19.645;SYP2-1-1-AAA-R109908
22/03/2016;fibraer;18.939;SYP2-1-1-AAA-R109908
15/06/2015;htvdx;24;SYP2-1-1-AAA-R109908
17/08/2015;htvdx;41;SYP2-1-1-AAA-R109908
13/10/2015;htvdx;93;SYP2-1-1-AAA-R109908
15/06/2015;humaer;79.85425327;SYP2-1-1-AAA-R109908
17/08/2015;humaer;80.03222923;SYP2-1-1-AAA-R109908
13/10/2015;humaer;80.63532708;SYP2-1-1-AAA-R109908
09/12/2015;humaer;82.618;SYP2-1-1-AAA-R109908
04/02/2016;humaer;76.414;SYP2-1-1-AAA-R109908
22/03/2016;humaer;77.015;SYP2-1-1-AAA-R109908
15/06/2015;mfa;1.630915357;SYP2-1-1-AAA-R109908
17/08/2015;mfa;12.19058754;SYP2-1-1-AAA-R109908
13/10/2015;mfa;13.53823104;SYP2-1-1-AAA-R109908
09/12/2015;mfa;135.6;SYP2-1-1-AAA-R109908
04/02/2016;mfa;134.044;SYP2-1-1-AAA-R109908
22/03/2016;mfa;102.311;SYP2-1-1-AAA-R109908
23/03/2016;mfa;217.857;SYP2-1-1-AAA-R109908
15/06/2015;msa;0.328560077;SYP2-1-1-AAA-R109908
17/08/2015;msa;2.434188576;SYP2-1-1-AAA-R109908
13/10/2015;msa;2.621634161;SYP2-1-1-AAA-R109908
09/12/2015;msa;23.569;SYP2-1-1-AAA-R109908
04/02/2016;msa;31.616;SYP2-1-1-AAA-R109908
22/03/2016;msa;23.516;SYP2-1-1-AAA-R109908
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R109908
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R109908
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R109908
15/06/2015;nbtv;4.666666667;SYP2-1-1-AAA-R109908
17/08/2015;nbtv;19.55555556;SYP2-1-1-AAA-R109908
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R109908
09/12/2015;nbtv;23.111;SYP2-1-1-AAA-R109908
04/02/2016;nbtv;14.444;SYP2-1-1-AAA-R109908
22/03/2016;nbtv;8.667;SYP2-1-1-AAA-R109908
09/12/2015;pcihaer;975.761;SYP2-1-1-AAA-R109908
04/02/2016;pcihaer;2209.216;SYP2-1-1-AAA-R109908
22/03/2016;pcihaer;2095.837;SYP2-1-1-AAA-R109908
09/12/2015;purjaer;-9.893;SYP2-1-1-AAA-R109908
04/02/2016;purjaer;24.399;SYP2-1-1-AAA-R109908
22/03/2016;purjaer;17.115;SYP2-1-1-AAA-R109908
09/12/2015;sucraer;-0.314;SYP2-1-1-AAA-R109908
04/02/2016;sucraer;1.158;SYP2-1-1-AAA-R109908
22/03/2016;sucraer;0.718;SYP2-1-1-AAA-R109908
09/12/2015;brixaer;3.507;SYP2-1-1-AAA-R109909
04/02/2016;brixaer;5.524;SYP2-1-1-AAA-R109909
22/03/2016;brixaer;5.518;SYP2-1-1-AAA-R109909
09/12/2015;brixjaer;4.24;SYP2-1-1-AAA-R109909
04/02/2016;brixjaer;7.23;SYP2-1-1-AAA-R109909
22/03/2016;brixjaer;7.14;SYP2-1-1-AAA-R109909
09/12/2015;fibraer;13.833;SYP2-1-1-AAA-R109909
04/02/2016;fibraer;18.879;SYP2-1-1-AAA-R109909
22/03/2016;fibraer;18.173;SYP2-1-1-AAA-R109909
15/06/2015;htvdx;28;SYP2-1-1-AAA-R109909
17/08/2015;htvdx;55;SYP2-1-1-AAA-R109909
13/10/2015;htvdx;90;SYP2-1-1-AAA-R109909
15/06/2015;humaer;78.35302398;SYP2-1-1-AAA-R109909
17/08/2015;humaer;78.65168949;SYP2-1-1-AAA-R109909
13/10/2015;humaer;79.19180088;SYP2-1-1-AAA-R109909
09/12/2015;humaer;83.236;SYP2-1-1-AAA-R109909
04/02/2016;humaer;76.664;SYP2-1-1-AAA-R109909
22/03/2016;humaer;76.255;SYP2-1-1-AAA-R109909
15/06/2015;mfa;7.798785286;SYP2-1-1-AAA-R109909
17/08/2015;mfa;19.86987149;SYP2-1-1-AAA-R109909
13/10/2015;mfa;14.50249267;SYP2-1-1-AAA-R109909
09/12/2015;mfa;127.378;SYP2-1-1-AAA-R109909
04/02/2016;mfa;113.156;SYP2-1-1-AAA-R109909
22/03/2016;mfa;155.556;SYP2-1-1-AAA-R109909
23/03/2016;mfa;198.214;SYP2-1-1-AAA-R109909
15/06/2015;msa;1.688201181;SYP2-1-1-AAA-R109909
17/08/2015;msa;4.241881866;SYP2-1-1-AAA-R109909
13/10/2015;msa;3.017707551;SYP2-1-1-AAA-R109909
09/12/2015;msa;21.354;SYP2-1-1-AAA-R109909
04/02/2016;msa;26.406;SYP2-1-1-AAA-R109909
22/03/2016;msa;36.936;SYP2-1-1-AAA-R109909
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R109909
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R109909
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R109909
15/06/2015;nbtv;16.22222222;SYP2-1-1-AAA-R109909
17/08/2015;nbtv;19.77777778;SYP2-1-1-AAA-R109909
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R109909
09/12/2015;nbtv;21.111;SYP2-1-1-AAA-R109909
04/02/2016;nbtv;11.333;SYP2-1-1-AAA-R109909
22/03/2016;nbtv;12.444;SYP2-1-1-AAA-R109909
09/12/2015;pcihaer;844.031;SYP2-1-1-AAA-R109909
04/02/2016;pcihaer;2145.853;SYP2-1-1-AAA-R109909
22/03/2016;pcihaer;2228.802;SYP2-1-1-AAA-R109909
09/12/2015;purjaer;4.183;SYP2-1-1-AAA-R109909
04/02/2016;purjaer;33.002;SYP2-1-1-AAA-R109909
22/03/2016;purjaer;33.566;SYP2-1-1-AAA-R109909
09/12/2015;sucraer;0.147;SYP2-1-1-AAA-R109909
04/02/2016;sucraer;1.823;SYP2-1-1-AAA-R109909
22/03/2016;sucraer;1.852;SYP2-1-1-AAA-R109909
09/12/2015;brixaer;3.316;SYP2-1-1-AAA-R570
04/02/2016;brixaer;6.343;SYP2-1-1-AAA-R570
22/03/2016;brixaer;7.498;SYP2-1-1-AAA-R570
09/12/2015;brixjaer;4.01;SYP2-1-1-AAA-R570
04/02/2016;brixjaer;7.8;SYP2-1-1-AAA-R570
22/03/2016;brixjaer;9.23;SYP2-1-1-AAA-R570
09/12/2015;fibraer;13.853;SYP2-1-1-AAA-R570
04/02/2016;fibraer;14.941;SYP2-1-1-AAA-R570
22/03/2016;fibraer;15.011;SYP2-1-1-AAA-R570
15/06/2015;htvdx;23;SYP2-1-1-AAA-R570
17/08/2015;htvdx;29;SYP2-1-1-AAA-R570
13/10/2015;htvdx;38;SYP2-1-1-AAA-R570
15/06/2015;humaer;86.10076796;SYP2-1-1-AAA-R570
17/08/2015;humaer;85.8163756;SYP2-1-1-AAA-R570
13/10/2015;humaer;85.1203088;SYP2-1-1-AAA-R570
09/12/2015;humaer;83.168;SYP2-1-1-AAA-R570
04/02/2016;humaer;79.026;SYP2-1-1-AAA-R570
22/03/2016;humaer;78.152;SYP2-1-1-AAA-R570
15/06/2015;mfa;6.628460271;SYP2-1-1-AAA-R570
17/08/2015;mfa;11.06614887;SYP2-1-1-AAA-R570
13/10/2015;mfa;10.10505939;SYP2-1-1-AAA-R570
09/12/2015;mfa;34.311;SYP2-1-1-AAA-R570
04/02/2016;mfa;46.311;SYP2-1-1-AAA-R570
22/03/2016;mfa;59.911;SYP2-1-1-AAA-R570
23/03/2016;mfa;78.571;SYP2-1-1-AAA-R570
15/06/2015;msa;0.921305073;SYP2-1-1-AAA-R570
17/08/2015;msa;1.569580991;SYP2-1-1-AAA-R570
13/10/2015;msa;1.503601633;SYP2-1-1-AAA-R570
09/12/2015;msa;5.775;SYP2-1-1-AAA-R570
04/02/2016;msa;9.713;SYP2-1-1-AAA-R570
22/03/2016;msa;13.089;SYP2-1-1-AAA-R570
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R570
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R570
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R570
15/06/2015;nbtv;11.77777778;SYP2-1-1-AAA-R570
17/08/2015;nbtv;14.88888889;SYP2-1-1-AAA-R570
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R570
09/12/2015;nbtv;10.222;SYP2-1-1-AAA-R570
04/02/2016;nbtv;5.333;SYP2-1-1-AAA-R570
22/03/2016;nbtv;4.444;SYP2-1-1-AAA-R570
09/12/2015;pcihaer;861.774;SYP2-1-1-AAA-R570
04/02/2016;pcihaer;1669.808;SYP2-1-1-AAA-R570
22/03/2016;pcihaer;1809.214;SYP2-1-1-AAA-R570
09/12/2015;purjaer;-4.673;SYP2-1-1-AAA-R570
04/02/2016;purjaer;-3.364;SYP2-1-1-AAA-R570
22/03/2016;purjaer;53.178;SYP2-1-1-AAA-R570
09/12/2015;sucraer;-0.155;SYP2-1-1-AAA-R570
04/02/2016;sucraer;-0.213;SYP2-1-1-AAA-R570
22/03/2016;sucraer;3.987;SYP2-1-1-AAA-R570
09/12/2015;brixaer;4.587;SYP2-1-1-AAA-R585
04/02/2016;brixaer;7.671;SYP2-1-1-AAA-R585
22/03/2016;brixaer;8.868;SYP2-1-1-AAA-R585
09/12/2015;brixjaer;5.47;SYP2-1-1-AAA-R585
04/02/2016;brixjaer;9.43;SYP2-1-1-AAA-R585
22/03/2016;brixjaer;10.89;SYP2-1-1-AAA-R585
09/12/2015;fibraer;12.913;SYP2-1-1-AAA-R585
04/02/2016;fibraer;14.925;SYP2-1-1-AAA-R585
22/03/2016;fibraer;14.852;SYP2-1-1-AAA-R585
15/06/2015;htvdx;22;SYP2-1-1-AAA-R585
17/08/2015;htvdx;41;SYP2-1-1-AAA-R585
13/10/2015;htvdx;72;SYP2-1-1-AAA-R585
15/06/2015;humaer;87.65157447;SYP2-1-1-AAA-R585
17/08/2015;humaer;86.83459806;SYP2-1-1-AAA-R585
13/10/2015;humaer;85.30847147;SYP2-1-1-AAA-R585
09/12/2015;humaer;82.849;SYP2-1-1-AAA-R585
04/02/2016;humaer;77.676;SYP2-1-1-AAA-R585
22/03/2016;humaer;76.031;SYP2-1-1-AAA-R585
15/06/2015;mfa;13.37556791;SYP2-1-1-AAA-R585
17/08/2015;mfa;33.81846041;SYP2-1-1-AAA-R585
13/10/2015;mfa;20.59738714;SYP2-1-1-AAA-R585
09/12/2015;mfa;81.8;SYP2-1-1-AAA-R585
04/02/2016;mfa;142.111;SYP2-1-1-AAA-R585
22/03/2016;mfa;196.933;SYP2-1-1-AAA-R585
23/03/2016;mfa;155.357;SYP2-1-1-AAA-R585
15/06/2015;msa;1.651672043;SYP2-1-1-AAA-R585
17/08/2015;msa;4.452336242;SYP2-1-1-AAA-R585
13/10/2015;msa;3.026071009;SYP2-1-1-AAA-R585
09/12/2015;msa;14.03;SYP2-1-1-AAA-R585
04/02/2016;msa;31.725;SYP2-1-1-AAA-R585
22/03/2016;msa;47.202;SYP2-1-1-AAA-R585
09/12/2015;nbtfl;0;SYP2-1-1-AAA-R585
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R585
22/03/2016;nbtfl;0;SYP2-1-1-AAA-R585
15/06/2015;nbtv;18.88888889;SYP2-1-1-AAA-R585
17/08/2015;nbtv;22.88888889;SYP2-1-1-AAA-R585
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-R585
09/12/2015;nbtv;11.111;SYP2-1-1-AAA-R585
04/02/2016;nbtv;10.889;SYP2-1-1-AAA-R585
22/03/2016;nbtv;10;SYP2-1-1-AAA-R585
09/12/2015;pcihaer;904.922;SYP2-1-1-AAA-R585
04/02/2016;pcihaer;1901.007;SYP2-1-1-AAA-R585
22/03/2016;pcihaer;2213.078;SYP2-1-1-AAA-R585
09/12/2015;purjaer;24.203;SYP2-1-1-AAA-R585
04/02/2016;purjaer;58.357;SYP2-1-1-AAA-R585
22/03/2016;purjaer;66.634;SYP2-1-1-AAA-R585
09/12/2015;sucraer;1.11;SYP2-1-1-AAA-R585
04/02/2016;sucraer;4.476;SYP2-1-1-AAA-R585
22/03/2016;sucraer;5.909;SYP2-1-1-AAA-R585
09/12/2015;brixaer;5.035;SYP2-1-1-AAA-R586
04/02/2016;brixaer;9.976;SYP2-1-1-AAA-R586
09/12/2015;brixjaer;5.93;SYP2-1-1-AAA-R586
04/02/2016;brixjaer;12.55;SYP2-1-1-AAA-R586
09/12/2015;fibraer;12.071;SYP2-1-1-AAA-R586
04/02/2016;fibraer;16.409;SYP2-1-1-AAA-R586
09/12/2015;humaer;83.545;SYP2-1-1-AAA-R586
04/02/2016;humaer;74.213;SYP2-1-1-AAA-R586
09/12/2015;mfa;89.289;SYP2-1-1-AAA-R586
04/02/2016;mfa;165.156;SYP2-1-1-AAA-R586
09/12/2015;msa;14.692;SYP2-1-1-AAA-R586
04/02/2016;msa;42.589;SYP2-1-1-AAA-R586
04/02/2016;nbtfl;0;SYP2-1-1-AAA-R586
04/02/2016;nbtv;13.111;SYP2-1-1-AAA-R586
09/12/2015;pcihaer;765.39;SYP2-1-1-AAA-R586
04/02/2016;pcihaer;2567.962;SYP2-1-1-AAA-R586
09/12/2015;purjaer;0.165;SYP2-1-1-AAA-R586
04/02/2016;purjaer;62.984;SYP2-1-1-AAA-R586
09/12/2015;sucraer;0.008;SYP2-1-1-AAA-R586
04/02/2016;sucraer;6.283;SYP2-1-1-AAA-R586
09/12/2015;brixaer;4.054;SYP2-1-1-AAA-WI78402
04/02/2016;brixaer;5.741;SYP2-1-1-AAA-WI78402
22/03/2016;brixaer;5.201;SYP2-1-1-AAA-WI78402
09/12/2015;brixjaer;5.08;SYP2-1-1-AAA-WI78402
04/02/2016;brixjaer;7.8;SYP2-1-1-AAA-WI78402
22/03/2016;brixjaer;6.97;SYP2-1-1-AAA-WI78402
09/12/2015;fibraer;16.151;SYP2-1-1-AAA-WI78402
04/02/2016;fibraer;21.114;SYP2-1-1-AAA-WI78402
22/03/2016;fibraer;20.308;SYP2-1-1-AAA-WI78402
15/06/2015;htvdx;32;SYP2-1-1-AAA-WI78402
17/08/2015;htvdx;66;SYP2-1-1-AAA-WI78402
13/10/2015;htvdx;70;SYP2-1-1-AAA-WI78402
15/06/2015;humaer;81.98222012;SYP2-1-1-AAA-WI78402
17/08/2015;humaer;81.67433675;SYP2-1-1-AAA-WI78402
13/10/2015;humaer;81.48182672;SYP2-1-1-AAA-WI78402
09/12/2015;humaer;80.561;SYP2-1-1-AAA-WI78402
04/02/2016;humaer;74.503;SYP2-1-1-AAA-WI78402
22/03/2016;humaer;74.286;SYP2-1-1-AAA-WI78402
15/06/2015;mfa;6.238338785;SYP2-1-1-AAA-WI78402
17/08/2015;mfa;24.49836606;SYP2-1-1-AAA-WI78402
13/10/2015;mfa;6.258064262;SYP2-1-1-AAA-WI78402
09/12/2015;mfa;59.2;SYP2-1-1-AAA-WI78402
04/02/2016;mfa;101.444;SYP2-1-1-AAA-WI78402
22/03/2016;mfa;199.111;SYP2-1-1-AAA-WI78402
23/03/2016;mfa;139.881;SYP2-1-1-AAA-WI78402
15/06/2015;msa;1.12401015;SYP2-1-1-AAA-WI78402
17/08/2015;msa;4.489488067;SYP2-1-1-AAA-WI78402
13/10/2015;msa;1.158879184;SYP2-1-1-AAA-WI78402
09/12/2015;msa;11.508;SYP2-1-1-AAA-WI78402
04/02/2016;msa;25.865;SYP2-1-1-AAA-WI78402
22/03/2016;msa;51.2;SYP2-1-1-AAA-WI78402
09/12/2015;nbtfl;0;SYP2-1-1-AAA-WI78402
04/02/2016;nbtfl;0;SYP2-1-1-AAA-WI78402
22/03/2016;nbtfl;0;SYP2-1-1-AAA-WI78402
15/06/2015;nbtv;22.44444444;SYP2-1-1-AAA-WI78402
17/08/2015;nbtv;39.55555556;SYP2-1-1-AAA-WI78402
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-WI78402
09/12/2015;nbtv;15.556;SYP2-1-1-AAA-WI78402
04/02/2016;nbtv;16.222;SYP2-1-1-AAA-WI78402
22/03/2016;nbtv;16.889;SYP2-1-1-AAA-WI78402
09/12/2015;pcihaer;1378.602;SYP2-1-1-AAA-WI78402
04/02/2016;pcihaer;2579.884;SYP2-1-1-AAA-WI78402
22/03/2016;pcihaer;2630.84;SYP2-1-1-AAA-WI78402
09/12/2015;purjaer;13.147;SYP2-1-1-AAA-WI78402
04/02/2016;purjaer;38.245;SYP2-1-1-AAA-WI78402
22/03/2016;purjaer;39.443;SYP2-1-1-AAA-WI78402
09/12/2015;sucraer;0.533;SYP2-1-1-AAA-WI78402
04/02/2016;sucraer;2.196;SYP2-1-1-AAA-WI78402
22/03/2016;sucraer;2.051;SYP2-1-1-AAA-WI78402
09/12/2015;brixaer;3.746;SYP2-1-1-AAA-WI79460
04/02/2016;brixaer;5.426;SYP2-1-1-AAA-WI79460
22/03/2016;brixaer;4.996;SYP2-1-1-AAA-WI79460
09/12/2015;brixjaer;4.47;SYP2-1-1-AAA-WI79460
04/02/2016;brixjaer;6.91;SYP2-1-1-AAA-WI79460
22/03/2016;brixjaer;6.38;SYP2-1-1-AAA-WI79460
09/12/2015;fibraer;12.958;SYP2-1-1-AAA-WI79460
04/02/2016;fibraer;17.182;SYP2-1-1-AAA-WI79460
22/03/2016;fibraer;17.351;SYP2-1-1-AAA-WI79460
15/06/2015;htvdx;26;SYP2-1-1-AAA-WI79460
17/08/2015;htvdx;50;SYP2-1-1-AAA-WI79460
13/10/2015;htvdx;71;SYP2-1-1-AAA-WI79460
15/06/2015;humaer;72.95754226;SYP2-1-1-AAA-WI79460
17/08/2015;humaer;73.67595513;SYP2-1-1-AAA-WI79460
13/10/2015;humaer;74.48931725;SYP2-1-1-AAA-WI79460
09/12/2015;humaer;83.904;SYP2-1-1-AAA-WI79460
04/02/2016;humaer;78.245;SYP2-1-1-AAA-WI79460
22/03/2016;humaer;78.305;SYP2-1-1-AAA-WI79460
15/06/2015;mfa;9.340271318;SYP2-1-1-AAA-WI79460
17/08/2015;mfa;25.22429087;SYP2-1-1-AAA-WI79460
13/10/2015;mfa;9.356868231;SYP2-1-1-AAA-WI79460
09/12/2015;mfa;119.733;SYP2-1-1-AAA-WI79460
04/02/2016;mfa;201.756;SYP2-1-1-AAA-WI79460
22/03/2016;mfa;236.489;SYP2-1-1-AAA-WI79460
23/03/2016;mfa;179.762;SYP2-1-1-AAA-WI79460
15/06/2015;msa;2.525838924;SYP2-1-1-AAA-WI79460
17/08/2015;msa;6.640053647;SYP2-1-1-AAA-WI79460
13/10/2015;msa;2.38700097;SYP2-1-1-AAA-WI79460
09/12/2015;msa;19.273;SYP2-1-1-AAA-WI79460
04/02/2016;msa;43.892;SYP2-1-1-AAA-WI79460
22/03/2016;msa;51.307;SYP2-1-1-AAA-WI79460
09/12/2015;nbtfl;0;SYP2-1-1-AAA-WI79460
04/02/2016;nbtfl;0;SYP2-1-1-AAA-WI79460
22/03/2016;nbtfl;0;SYP2-1-1-AAA-WI79460
15/06/2015;nbtv;28;SYP2-1-1-AAA-WI79460
17/08/2015;nbtv;33.11111111;SYP2-1-1-AAA-WI79460
13/10/2015;nbtv;6.666666667;SYP2-1-1-AAA-WI79460
09/12/2015;nbtv;14.667;SYP2-1-1-AAA-WI79460
04/02/2016;nbtv;15.111;SYP2-1-1-AAA-WI79460
22/03/2016;nbtv;15.111;SYP2-1-1-AAA-WI79460
09/12/2015;pcihaer;706.429;SYP2-1-1-AAA-WI79460
04/02/2016;pcihaer;1828.4;SYP2-1-1-AAA-WI79460
22/03/2016;pcihaer;1821.799;SYP2-1-1-AAA-WI79460
09/12/2015;purjaer;1.321;SYP2-1-1-AAA-WI79460
04/02/2016;purjaer;26.53;SYP2-1-1-AAA-WI79460
22/03/2016;purjaer;25.884;SYP2-1-1-AAA-WI79460
09/12/2015;sucraer;0.05;SYP2-1-1-AAA-WI79460
04/02/2016;sucraer;1.44;SYP2-1-1-AAA-WI79460
22/03/2016;sucraer;1.293;SYP2-1-1-AAA-WI79460
09/12/2015;brixaer;3.75;SYP2-1-1-AAA-WI79461
04/02/2016;brixaer;7.063;SYP2-1-1-AAA-WI79461
22/03/2016;brixaer;7.364;SYP2-1-1-AAA-WI79461
09/12/2015;brixjaer;4.41;SYP2-1-1-AAA-WI79461
04/02/2016;brixjaer;9.12;SYP2-1-1-AAA-WI79461
22/03/2016;brixjaer;9.59;SYP2-1-1-AAA-WI79461
09/12/2015;fibraer;11.979;SYP2-1-1-AAA-WI79461
04/02/2016;fibraer;18.042;SYP2-1-1-AAA-WI79461
22/03/2016;fibraer;18.568;SYP2-1-1-AAA-WI79461
15/06/2015;htvdx;22;SYP2-1-1-AAA-WI79461
17/08/2015;htvdx;47;SYP2-1-1-AAA-WI79461
13/10/2015;htvdx;70;SYP2-1-1-AAA-WI79461
15/06/2015;humaer;80.76713238;SYP2-1-1-AAA-WI79461
17/08/2015;humaer;80.49072226;SYP2-1-1-AAA-WI79461
13/10/2015;humaer;80.0636042;SYP2-1-1-AAA-WI79461
09/12/2015;humaer;84.802;SYP2-1-1-AAA-WI79461
04/02/2016;humaer;75.382;SYP2-1-1-AAA-WI79461
22/03/2016;humaer;74.513;SYP2-1-1-AAA-WI79461
15/06/2015;mfa;5.768219466;SYP2-1-1-AAA-WI79461
17/08/2015;mfa;15.70610332;SYP2-1-1-AAA-WI79461
13/10/2015;mfa;10.99809121;SYP2-1-1-AAA-WI79461
09/12/2015;mfa;86.911;SYP2-1-1-AAA-WI79461
04/02/2016;mfa;155.156;SYP2-1-1-AAA-WI79461
22/03/2016;mfa;163.556;SYP2-1-1-AAA-WI79461
23/03/2016;mfa;148.214;SYP2-1-1-AAA-WI79461
15/06/2015;msa;1.109394014;SYP2-1-1-AAA-WI79461
17/08/2015;msa;3.064147318;SYP2-1-1-AAA-WI79461
13/10/2015;msa;2.192622995;SYP2-1-1-AAA-WI79461
09/12/2015;msa;13.209;SYP2-1-1-AAA-WI79461
04/02/2016;msa;38.196;SYP2-1-1-AAA-WI79461
22/03/2016;msa;41.686;SYP2-1-1-AAA-WI79461
09/12/2015;nbtfl;0;SYP2-1-1-AAA-WI79461
